Zooniverse ID,Classification count,Page ID,Volume,Page,Year,Image scale,Type,Coords,Value
ASC0000cea,15,39464118,v.7 (1865),Page 32,1865,0.45248868778280543,Page keywords,[],"[""ferns"", ""fern spores"", ""germination of fern spores"", ""Rev. F. Howlett"", ""dryopteris filis-mas"", ""prothallium"", ""Lastrea redurva"", ""archegonium"", ""antherozoid"", ""Dryopteris filix-mas"", ""Osmunda regalis"", ""antheridial cells"", ""chlorophyll"", ""fern spore germination"", ""fern"", ""spore"", ""germination"", ""cell"", ""cells"", ""antheridial"", ""archegonia"", ""filament"", ""cellular tissue"", ""swimming"", ""curled"", ""spiral"", ""botany"", ""microscopic"", ""microscopic view"", ""microcscopic view"", ""Fern spores"", ""antherozoids"", ""cryptograms"", ""Germination of fern spores"", ""spores"", ""Filix-mas"", ""enlarged"", ""Lestrea recurva"", ""plants""]"
ASC0000cea,15,39464118,v.7 (1865),Page 32,1865,0.45248868778280543,drawing,"[0, 0, 51, 266, 371, 411]","{""keywords""=>[""ferns"", ""fern spores"", ""germination of fern spores"", ""Rev. F. Howlett"", ""dryopteris filis-mas"", ""fern"", ""microscopic view"", ""Fern spores"", ""germination"", ""antheridial cells"", ""prothallium"", ""archegonia"", ""Filix-mas"", ""enlarged""]}"
ASC0000cea,15,39464118,v.7 (1865),Page 32,1865,0.45248868778280543,drawing,"[0, 0, 421, 268, 327, 161]","{""keywords""=>[""ferns"", ""fern spores"", ""germination of fern spores"", ""Rev. F. Howlett"", ""prothallium"", ""Lastrea redurva"", ""archegonium"", ""fern"", ""microscopic view"", ""germination"", ""archegonia"", ""Lestrea recurva"", ""enlarged""]}"
ASC0000cea,15,39464118,v.7 (1865),Page 32,1865,0.45248868778280543,drawing,"[0, 0, 494, 432, 161, 244]","{""keywords""=>[""ferns"", ""fern spores"", ""germination of fern spores"", ""Rev. F. Howlett"", ""antherozoid"", ""Dryopteris filix-mas"", ""Osmunda regalis"", ""prothallium"", ""antheridial cells"", ""chlorophyll"", ""archegonium"", ""fern"", ""cells"", ""microcscopic view"", ""microscopic view"", ""germination"", ""antherozoids"", ""Filix-mas"", ""swimming"", ""enlarged""]}"
ASC0000cea,15,39464118,v.7 (1865),Page 32,1865,0.45248868778280543,drawing,"[0, 0, 46, 222, 721, 473]","{""keywords""=>[""fern spore germination"", ""fern"", ""spore"", ""spores"", ""fern spores"", ""germination"", ""ferns"", ""prothallium"", ""antherozoids"", ""cryptograms"", ""Germination of fern spores"", ""microscopic"", ""cells"", ""plants""]}"
ASC0000cea,15,39464118,v.7 (1865),Page 32,1865,0.45248868778280543,species,"[444, 498, 0, 0, 0, 0]","{""common""=>[""fern"", """", ""Filix-mas"", ""Fern"", ""Male Fern"", ""Spore"", ""cellular tissue"", ""king fern"", ""Royal Fern""], ""scientific""=>[""Dryopteris filix-mas"", ""Filix-mas"", ""Antheridial cells"", ""Felix mas"", """", ""archegonia"", ""Felix-mas"", ""Osmunda regalis"", ""antherozoids""]}"
ASC0000cea,15,39464118,v.7 (1865),Page 32,1865,0.45248868778280543,species,"[566, 348, 0, 0, 0, 0]","{""common""=>[""fern"", """", ""Fern""], ""scientific""=>[""Lastraea recurva"", ""Laestrea recurva"", ""Lastrea recurva"", ""Lastra recurva"", ""archegonia"", ""Lastroea recurva""]}"
ASC0000cj1,11,39464127,v.7 (1865),Page 41,1865,0.45248868778280543,Page keywords,[],"[""river tank"", ""river-tank"", ""rocks"", ""aquarium"", ""goldfish"", ""minnows"", ""River Tank"", ""fish keeping"", ""fish tank"", ""freshwater fish tank"", ""aquarium   'river tank'"", ""room"", ""water"", ""pebbles"", ""Drawing"", ""display cabinets""]"
ASC0000cj1,11,39464127,v.7 (1865),Page 41,1865,0.45248868778280543,drawing,"[0, 0, 14, 460, 743, 571]","{""keywords""=>[""river tank"", ""river-tank"", ""rocks"", ""aquarium"", ""goldfish"", ""minnows"", ""River Tank"", ""fish keeping"", ""fish tank"", ""freshwater fish tank"", ""aquarium   'river tank'"", ""room"", ""water"", ""pebbles""]}"
ASC0000cbm,11,39464143,v.7 (1865),,1865,0.45248868778280543,Page keywords,[],"[""Entomostraca"", ""British oceanic entomostraca"", ""Anomaloccra Patersonii"", ""marine mollusk"", ""from the british oceanic entomostraca"", ""crustacean"", ""ocean"", ""natural history"", ""anatomy"", ""reproduction."", ""crustaceans"", ""microscopic sea creatures"", ""Anomalocera"", ""British Oceanic Entomostraca"", ""parts"", ""insect\r\n"", ""aquatic"", ""zoology"", ""morphology"", ""insect"", ""flea?\r\nwhole animal in the middle"", ""parts around it""]"
