Zooniverse ID,Classification count,Page ID,Volume,Page,Year,Image scale,Type,Coords,Value
ASC0003nrj,5,15639993,v. 2 1864,Tab. 13,1864,0.4490057729313663,Page keywords,[],"[""plant colour"", ""flower"", ""petal"", ""leaf?"", ""???"", ""stem"", ""branching"", ""shoots"", ""petal??"", ""whole plant"", ""clover?"", ""dark green leaf with lighter stripe"", ""3 leaf grouping"", ""red tipped flowers"", ""wildflower"", ""trefoil"", ""Scilly Isles"", ""clover"", ""color"", ""botany"", ""plant"", ""leaf"", ""root"", ""petiole"", ""stipule"", ""drawing"", ""clover flower""]"
ASC0003ns7,7,15640059,v. 2 1864,Tab. 15,1864,0.44472681067344344,Page keywords,[],"[""plant"", ""flowers"", ""plant flower colour"", ""color"", ""plants"", ""diagram"", ""anatomy"", ""seeds"", ""flora"", ""England"", ""Herfordshire""]"
ASC0003ns7,7,15640059,v. 2 1864,Tab. 15,1864,0.44472681067344344,drawing,"[0, 0, 0, 28, 840, 1347]","{""keywords""=>[""plant flower colour"", ""plant"", ""flowers"", ""color"", ""plants"", ""diagram"", ""anatomy"", ""seeds"", ""flora"", ""England"", ""Herfordshire""]}"
ASC0003ns7,7,15640059,v. 2 1864,Tab. 15,1864,0.44472681067344344,contributor,"[112, 1379, 0, 0, 0, 0]","{""name""=>[""W. Fitch""], ""role""=>[""lithographer"", ""illustrator""]}"
ASC0003ns7,7,15640059,v. 2 1864,Tab. 15,1864,0.44472681067344344,contributor,"[659, 1380, 0, 0, 0, 0]","{""name""=>[""Vincent Brooks""], ""role""=>[""printer""]}"
ASC0003ns7,7,15640059,v. 2 1864,Tab. 15,1864,0.44472681067344344,contributor,"[446, 649, 0, 0, 0, 0]","{""name""=>[""W. Fitch"", ""Vincent Brooks""], ""role""=>[""illustrator"", ""lithographer"", ""printer""]}"
ASC0003nsv,5,15640092,v. 2 1864,Tab. 16,1864,0.4426177679418274,Page keywords,[],"[""plant flower colour"", ""flower"", ""painting"", ""diagrams"", ""botany"", ""fitch"", ""vincent brooks"", ""brooks"", ""colour"", ""plant"", ""bloom"", ""petal"", ""root"", ""stalk"", ""leaf"", ""yellow"", ""green"", ""Plant""]"
ASC0003nsv,5,15640092,v. 2 1864,Tab. 16,1864,0.4426177679418274,species,"[400, 1053, 0, 0, 0, 0]","{""common""=>[""""], ""scientific""=>[""Hypericum undulatum""]}"
ASC0003nsv,5,15640092,v. 2 1864,Tab. 16,1864,0.4426177679418274,contributor,"[718, 1351, 0, 0, 0, 0]","{""name""=>[""Vincent Brooks""], ""role""=>[""illustrator"", ""printer""]}"
ASC0003nsv,5,15640092,v. 2 1864,Tab. 16,1864,0.4426177679418274,contributor,"[82, 1373, 0, 0, 0, 0]","{""name""=>[""W. Fitch""], ""role""=>[""lithographer"", ""illustrator""]}"
ASC0003nt2,8,15640117,v. 2 1864,Page 121,1864,0.478796169630643,Page keywords,[],"[""i dont know"", ""i dont kow"", ""a diagram of hte obejct"", ""botany"", ""legumes"", ""pod"", ""water evaporation"", ""opening"", ""Faba vulgaris"", ""Phaseolus pisiformis"", ""Diphysa Carthaginiensis"", ""Acacia"", ""A. concinna"", ""bug""]"
ASC0003nty,7,15640125,v. 2 1864,Tab. 17,1864,0.4445855827246745,Page keywords,[],"[""plant colour"", ""plant"", ""fern"", ""botany""]"
ASC0003nty,7,15640125,v. 2 1864,Tab. 17,1864,0.4445855827246745,drawing,"[0, 0, 15, 13, 789, 1332]","{""keywords""=>[""plant colour""]}"
ASC0003ntr,8,15640147,v. 2 1864,Page 150,1864,0.47635250085062947,Page keywords,[],"[""Ascobolus Furfuraceus"", ""ascobolus denudatus"", ""mushroom"", ""mycology"", ""ascus"", ""asobolus fufuraceus"", ""ascobolus"", ""fungus"", ""asens"", ""Ascobolus Furfuraceous"", ""sessile"", ""asciclavate"", ""amethyst-purple"", ""cow-sung"", ""common"", ""rugose"", ""almond-shaped"", ""Ascobolus Denudatus"", ""gregarious"", ""yellow"", ""green"", ""smooth"", ""turbinate"", ""substipitatw"", ""disk plane"", ""clavate"", ""simple"", ""eight"", ""violet"", ""ovate"", ""fir-poles"", ""fries"", ""roots"", ""Marlborough forest""]"
ASC0003ntr,8,15640147,v. 2 1864,Page 150,1864,0.47635250085062947,drawing,"[0, 0, 627, 257, 123, 338]","{""keywords""=>[""Ascobolus Furfuraceus"", ""mushroom"", ""mycology""]}"
ASC0003ntr,8,15640147,v. 2 1864,Page 150,1864,0.47635250085062947,drawing,"[0, 0, 631, 909, 117, 305]","{""keywords""=>[""ascobolus denudatus"", ""mushroom"", ""mycology""]}"
ASC0003nuv,7,15640149,v. 2 1864,Page 152,1864,0.47635250085062947,Page keywords,[],"[""line drawing"", ""Ascomycota"", ""ascus"", ""magnified"", ""fungi"", ""Cow Dung"", ""Crouan"", ""Ascus"", ""sporidia"", ""paraphysis"", ""Britain"", ""England"", ""C. E. Brrome"", ""plant\r\n"", ""plant"", ""Ascobolus"", ""ascobolus""]"
ASC0003nuv,7,15640149,v. 2 1864,Page 152,1864,0.47635250085062947,drawing,"[0, 0, 592, 662, 169, 308]","{""keywords""=>[""line drawing"", ""Ascomycota"", ""ascus"", ""magnified"", ""fungi"", ""Cow Dung"", ""Crouan"", ""Ascus"", ""sporidia"", ""paraphysis"", ""Britain"", ""England"", ""plant\r\n""]}"
ASC0003nuv,7,15640149,v. 2 1864,Page 152,1864,0.47635250085062947,drawing,"[0, 0, 491, 1028, 281, 224]","{""keywords""=>[""ascus"", ""magnified"", ""fungi"", ""Cow Dung"", ""C. E. Brrome"", ""Ascus"", ""sporidia"", ""Britain"", ""England"", ""plant""]}"
ASC0003nuv,7,15640149,v. 2 1864,Page 152,1864,0.47635250085062947,species,"[691, 954, 0, 0, 0, 0]","{""common""=>["""", ""Crouan""], ""scientific""=>[""Ascobolus argenteus Curr."", ""Ascobolus Argenteus"", ""ASCOBOLUS GRANULFORMIS"", ""Asci"", ""Ascus"", ""Sporidia"", ""Paraphysis"", ""Ascobolus granuliformis Crouan"", ""Ascobolus Granuliformis""]}"
ASC0003nud,8,15640151,v. 2 1864,Page 154,1864,0.47635250085062947,Page keywords,[],"[""Ascobolus trifolii Bernh."", ""living on clover-leaves"", ""fungus"", ""spore"", ""fungi"", ""ascus"", ""sporidia"", ""magnified"", ""botany"", ""microscopic view""]"
ASC0003nud,8,15640151,v. 2 1864,Page 154,1864,0.47635250085062947,drawing,"[0, 0, 595, 255, 154, 487]","{""keywords""=>[""Ascobolus trifolii Bernh."", ""living on clover-leaves"", ""fungus"", ""spore"", ""fungi"", ""ascus"", ""sporidia"", ""magnified"", ""botany""]}"
ASC0003nud,8,15640151,v. 2 1864,Page 154,1864,0.47635250085062947,species,"[682, 366, 0, 0, 0, 0]","{""common""=>["""", ""Ascus and sporidia""], ""scientific""=>[""Ascobolus trifolii, Bernh."", ""Ascobolus saccharinus"", """"]}"
ASC0003ny4,6,15640191,v. 2 1864,Tab. 19,1864,0.4451510333863275,Page keywords,[],"[""plants colour"", ""vincent brooks"", ""fitch"", ""colour"", ""plant"", ""moss"", ""lichen"", ""hypnum"", ""seligeria"", ""Moss"", ""capsule"", ""teeth"", ""reproduction""]"
ASC0003nw0,7,15640224,v. 2 1864,Tab. 20,1864,0.4461440407903123,Page keywords,[],"[""colour botany"", ""Spores"", ""Spores "", ""plant"", ""algae"", ""shell""]"
ASC0003nyu,6,15640240,v. 2 1864,Page 240,1864,0.4934790271413465,Page keywords,[],"[""Tupidanthus calyptratus"", ""hooker"", ""Mallet Flower"", ""Umbrella Tree"", ""tree"", ""tropical"", ""evergreen"", ""flower"", ""bud"", ""underwood""]"
ASC0003nyu,6,15640240,v. 2 1864,Page 240,1864,0.4934790271413465,drawing,"[0, 0, 48, 166, 440, 528]","{""keywords""=>[""Tupidanthus calyptratus"", ""hooker"", ""Mallet Flower"", ""Umbrella Tree"", ""tree"", ""tropical"", ""evergreen"", ""flower"", ""bud"", ""underwood""]}"
ASC0003nyu,6,15640240,v. 2 1864,Page 240,1864,0.4934790271413465,species,"[345, 569, 0, 0, 0, 0]","{""common""=>[""blank"", """"], ""scientific""=>[""blank"", ""Typidanthus calyptratus"", ""Tupidanthus calyptratus""]}"
ASC0003nxw,8,15640242,v. 2 1864,Page 242,1864,0.4934790271413465,Page keywords,[],"[""Queensland umbrella tree"", ""octopus tree"", ""amate"", ""brassaia"", ""tree"", ""australia"", ""Schefflera actinophylla"", ""bloom"", ""flower"", ""cross"", ""section"", ""plant"", ""Plant"", ""Hederaceaæ"", ""Brassaia actinophylla"", ""fruit"", ""seed"", ""gynoecium"", ""stamen"", ""stem"", ""branch"", ""magnified"", ""detail"", ""flora""]"
ASC0003nxw,8,15640242,v. 2 1864,Page 242,1864,0.4934790271413465,drawing,"[0, 0, 47, 814, 328, 479]","{""keywords""=>[""Queensland umbrella tree"", ""octopus tree"", ""amate"", ""brassaia"", ""tree"", ""australia"", ""Schefflera actinophylla"", ""bloom"", ""flower"", ""cross"", ""section"", ""Plant"", ""Hederaceaæ"", ""Brassaia actinophylla"", ""fruit"", ""seed"", ""gynoecium"", ""stamen"", ""stem"", ""branch"", ""magnified"", ""detail"", ""flora"", ""plant""]}"
